용도,허가번호,업종,품목명,성분명(국문),성분명(영문),허가일,업체명
동물용의약품,128-094,수입,백시텍 HVT+ IBD(Vaxxitek HVT+IBD),전염성F낭병+마렉,IBD+MD,2009-07-13,한국베링거인겔하임동물약품(주)
동물용의약품,128-095,수입,리콤비텍 C4(Recombitek C4),디스템퍼+전염성간염+파보바이러스+파라인플루엔자,DHPP,2009-09-23,한국베링거인겔하임동물약품(주)
동물용의약품,128-096,수입,리콤비텍 C4/CV(Recombitek C4/CV),디스템퍼+전염성간염+파라인플루엔자+파보바이러스+코로나바이러스,DHPP+Coronavirus,2009-09-23,한국베링거인겔하임동물약품(주)
동물용의약품,128-097,수입,퓨어박스 고양이백신(PureVax Feline 4),비기관염바이러스+칼리시바이러스+범백혈구감소증바이러스+클라미디아,Rhinotracheitis+Calicivirus+Panleukopenia+Chlamydia,2009-09-30,한국베링거인겔하임동물약품(주)
동물용의약품,128-098,수입,갈리뮨 403(Gallimune 403),뉴캣슬병+전염성기관지염+전염성F낭병+레오바이러스,ND+IB+IBD+Reovirus,2009-10-23,한국베링거인겔하임동물약품(주)
동물용의약품,128-099,수입,갈리뮨 407(Gallimune 407 ND+IB+EDS+ART),뉴캣슬병+닭전염성기관지염+조류메타뉴모바이러스+산란저하증후군,ND+IB+ART+EDS 76,2012-01-19,한국베링거인겔하임동물약품(주)
동물용의약품,128-100,수입,갈리뮨 203 ND＋IB(Gallimune 203 ND＋IB),뉴캣슬병+전염성기관지염,ND+IB,2012-12-06,한국베링거인겔하임동물약품(주)
동물용의약품,128-106,수입,"브로드라인(Broadline, Spot-on solution)",피프로닐+메소푸렌+에프리노멕틴+프라지콴텔,Fipronil+Methoprene+Eprinomectin+Praziquantel,2015-09-02,한국베링거인겔하임동물약품(주)
동물용의약품,128-107,수입,"백세이프 MS액(닭 마이코플라즈마시노비에 백신)(Vaxsafe MS Vaccine, Living)",마이코플라즈마,Mycoplasmosis,2016-03-02,한국베링거인겔하임동물약품(주)
동물용의약품,128-108,수입,프로텍플루-주(말 인플루엔자바이러스 백신)(Proteqflu),말인플루엔자,Equine Influenza,2016-08-17,한국베링거인겔하임동물약품(주)
동물용의약품,128-109,수입,넥스가드 스펙트라 츄어블 정 초소형견용(Nexgard Spectra),아폭솔라너+밀베마이신 옥심,Afoxolaner+Milbemycin oxime,2017-01-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-110,수입,넥스가드 스펙트라 츄어블 정 소형견용(Nexgard Spectra),아폭솔라너+밀베마이신 옥심,Afoxolaner+Milbemycin oxime,2017-01-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-111,수입,넥스가드 스펙트라 츄어블 정 중형견용(Nexgard Spectra),아폭솔라너+밀베마이신 옥심,Afoxolaner+Milbemycin oxime,2017-01-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-112,수입,넥스가드 스펙트라 츄어블 정 대형견용(Nexgard Spectra),아폭솔라너+밀베마이신 옥심,Afoxolaner+Milbemycin oxime,2017-01-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-113,수입,넥스가드 스펙트라 츄어블 정 초대형견용(Nexgard Spectra),아폭솔라너+밀베마이신 옥심,Afoxolaner+Milbemycin oxime,2017-01-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-114,수입,넥스가드 츄어블 정 초소형견용(아폭솔라너)(Nexgard Chewable tablets),아폭솔라너,Afoxolaner,2017-03-07,한국베링거인겔하임동물약품(주)
동물용의약품,128-115,수입,넥스가드 츄어블 정 소형견용(아폭솔라너)(Nexgard Chewable tablets),아폭솔라너,Afoxolaner,2017-03-07,한국베링거인겔하임동물약품(주)
동물용의약품,128-116,수입,넥스가드 츄어블정 중형견용(아폭솔라너)(Nexgard Chewable tablets),아폭솔라너,Afoxolaner,2017-03-07,한국베링거인겔하임동물약품(주)
동물용의약품,128-117,수입,넥스가드 츄어블정 대형견용(아폭솔라너)(Nexgard Chewable tablets),아폭솔라너,Afoxolaner,2017-03-07,한국베링거인겔하임동물약품(주)
동물용의약품,128-118,수입,에비뉴 네오(AVINEW NEO),전염성비기관염+바이러스성설사증+파라인플루엔자+호흡기합포체바이,IBR+BVD+Parainfluenza+BRSV,2018-01-23,한국베링거인겔하임동물약품(주)
동물용의약품,128-119,수입,아미노라이트(AMINOLITE),기타영양공급약,"Others, Nutrition supplemental preparations",1993-02-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-122,수입,칼덱스엠피(CALDEX MP),광물질공급약,Mineral supplemental preparations,1993-02-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-123,수입,몬잘(MONZAL),베트라브틴,Vetrabutin HCl,1993-02-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-124,수입,복합 부스코판(BUSCOPAN COMP),스코폴라민+디피론,Scopolamine+Dipyrone,1993-02-18,한국베링거인겔하임동물약품(주)
동물용의약품,128-125,수입,보렌(VOREN SUSPENSION),덱사메타손,Dexamethasone sodium phosphate,1993-02-18,한국베링거인겔하임동물약품(주)
동물용의약품,128-126,수입,아미노라이트 34X(AMINOLITE 34X),기타영양공급약,"Others, Nutrition supplemental preparations",1993-03-16,한국베링거인겔하임동물약품(주)
동물용의약품,128-127,수입,하이드로라이트(HYDROLITE),전해질교정약,Electrolytes supplemental preparations,1993-03-16,한국베링거인겔하임동물약품(주)
동물용의약품,128-128,수입,바포섬너스(BAR 4 SOMNUS),전염성비기관염+파라인플루엔자+헤모필루스+파스튜렐라,IBR+Parainfluenza+Haemophilosis+Pasteurellosis,1993-06-12,한국베링거인겔하임동물약품(주)
동물용의약품,128-130,수입,비바목스 엘에이(BIVAMOX LA),아목시실린,Amoxicillin,1993-12-09,한국베링거인겔하임동물약품(주)
동물용의약품,128-132,수입,엘리트 4-HS(Elite 4-HS),전염성비기관염+설사증+파라인플루엔자+호흡기합포체바+헤모필루스,IBR+BVD+PI3+BRSV+Haemophilus,1994-07-13,한국베링거인겔하임동물약품(주)
동물용의약품,128-133,수입,인겔백 에이치(INGELVAC H),흉막폐렴,Pleuropneumonia,1994-07-30,한국베링거인겔하임동물약품(주)
동물용의약품,128-135,수입,인겔백 피알알에스 생독백신(Ingelvac PRRS MLV),생식기호흡기증후군,PRRS,1995-09-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-136,수입,라백스타프(LAVAC STAPH),유방염(포도상구균증),Mastitis(Stapylococcus),1995-11-10,한국베링거인겔하임동물약품(주)
동물용의약품,128-137,수입,메타캄 2％(Meloxicam 20mg/mL),멜록시캄,Meloxicam,2000-09-29,한국베링거인겔하임동물약품(주)
동물용의약품,128-138,수입,메타캄 현탁액,멜록시캄,Meloxicam,2000-09-29,한국베링거인겔하임동물약품(주)
동물용의약품,128-139,수입,메타캄 주사액(Metacam injection),멜록시캄,Meloxicam,2002-04-30,한국베링거인겔하임동물약품(주)
동물용의약품,128-140,수입,칼벤자 이아이브이/이에이치브이,말인플루엔자바이러스+말허피스바이러스,Equine Influenza+ Equine Herpesvirus,2006-06-26,한국베링거인겔하임동물약품(주)
동물용의약품,128-141,수입,칼벤자 이아이브이,말인플루엔자,Equine Influenza,2006-08-24,한국베링거인겔하임동물약품(주)
동물용의약품,128-142,수입,메타캄 1.0mg츄어블 정,멜록시캄,Meloxicam,2006-10-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-143,수입,메타캄 2.5mg츄어블 정,멜록시캄,Meloxicam,2006-10-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-144,수입,인겔백 써코플렉스(Ingelvac CircoFLEX),돼지 써코바이러스 항원,Porcine circivirus Type-2 antigen,2007-11-12,한국베링거인겔하임동물약품(주)
동물용의약품,128-145,수입,엔테리솔 일리아이티스(Enterisol Ileitis),돼지 증식성 회장염,porcine proliferative enteropathy,2008-06-16,한국베링거인겔하임동물약품(주)
동물용의약품,128-146,수입,인겔백 마이코플렉스(Ingelvac MycoFLEX),마이코플라즈마,Mycoplasmosis,2008-10-06,한국베링거인겔하임동물약품(주)
동물용의약품,128-147,수입,베트메딘 정 1.25mg,피모벤단,Pimobendan,2009-06-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-148,수입,베트메딘 정 5.0 mg,피모벤단,Pimobendan,2009-06-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-149,수입,인겔백 써코플렉스-마이코플렉스 TM(Ingelvac CircoFLEX-MycoFLEX TM),써코바이러스+마이코플라즈마폐렴,Circovirus type 2+Mycoplasma pneumonia,2009-10-07,한국베링거인겔하임동물약품(주)
동물용의약품,128-150,수입,두라문 Cv-K(DURAMUNE Cv-K),코로나바이러스,Corona virus,1998-02-20,한국베링거인겔하임동물약품(주)
동물용의약품,128-151,수입,두라문 맥스 PC(DURAMUNE Max PC),코로나바이러스+파보바이러스,Coronavirus+Parvovirus,2002-02-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-152,수입,두라문 맥스 5/4L(DURAMUNE Max 5/4L),디스템퍼+전염성간염+파라인플루엔자+파보바이러스+렙토스피라,DHPPL,2002-09-12,한국베링거인겔하임동물약품(주)
동물용의약품,128-153,수입,두라문 맥스 Pv(DURAMUNE MAX Pv),파보바이러스,Parvovirus,2003-04-21,한국베링거인겔하임동물약품(주)
동물용의약품,128-154,수입,두라문 맥스 5(DURAMUNE MAX 5),디스템퍼+전염성간염+파보바이러스+파라인플루엔자,DHPP,2003-07-16,한국베링거인겔하임동물약품(주)
동물용의약품,128-155,수입,두라문 맥스 5-CvK(DURAMUNE MAX 5-CvK),디스템퍼+전염성간염+파라인플루엔자+파보바이러스+코로나바이러스,DHPP+Coronavirus,2003-08-04,한국베링거인겔하임동물약품(주)
동물용의약품,128-156,수입,메타캄 현탁액 0.5mg(Metacam oral suspension 0.5mg for dog),멜록시캄,Meloxicam,2015-06-25,한국베링거인겔하임동물약품(주)
동물용의약품,128-157,수입,메타캄 현탁액 0.5mg 고양이용(Metacam oral suspension 0.5mg for cat),멜록시캄,Meloxicam,2015-06-25,한국베링거인겔하임동물약품(주)
동물용의약품,128-158,수입,세민트라(Semintra Oral solution),텔미살탄,Telmisartan,2015-11-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-159,수입,인겔백 3플렉스 주(Ingelvac 3FLEX),써코바이러스+마이코플라즈마하이오뉴모니아+생식기호흡기증후군,circovirus+Mycoplasma hyopneumoniae+PRRS,2016-08-17,한국베링거인겔하임동물약품(주)
동물용의약품,128-160,수입,메타캄 양돈용 현탁액 (멜록시캄)(Metacam oral suspension 15mg/ml for pig),멜록시캄,Meloxicam,2018-05-10,한국베링거인겔하임동물약품(주)
동물용의약품,128-161,수입,펙시온 정(이메피토인)(Pexion),이메피토인,Imepitoin,2018-06-25,한국베링거인겔하임동물약품(주)
동물용의약품,128-162,수입,아미노라이트(AMINOLITE),기타영양공급약,"Others, Nutrition supplemental preparations",1993-02-11,한국베링거인겔하임동물약품(주)
동물용의약품,128-163,수입,작트란-주(가미스로마이신)(Zactran),가미스로마이신,Gamithromycin,2019-05-01,한국베링거인겔하임동물약품(주)
동물용의약품,129-002,수입,훠타길(FERTAGYL),고나도레닌,Gonadorelin,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-003,수입,피지-600(PG-600),태반성성선자극호르몬+혈청성성선자극호르몬,HCG+PMSG,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-005,수입,훨리곤(FOLLIGON),임마혈청성성선자극호르몬,Pregnant mare serum gonadotrophin,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-006,수입,코루론(CHORULON),태반성성선자극호르몬,Chorionic gonadotrophin,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-008,수입,듀라테스톤(DURATESTON),테스토스테론,Testosterone,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-009,수입,크레스타(CRESTAR),프로게스테론,Progesterone,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-012,수입,노빌리스 IB MA5(Nobilis IB Ma5),전염성기관지염,Infectious bronchitis,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-013,수입,노빌리스 Ma5 Clone30(Nobilis Ma5 Clone30),뉴캣슬병+전염성기관지염,ND+IB,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-014,수입,NOBILIS ILT(NOBILIS ILT),전염성후두기관염,Infectious Laryngotrachitis,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-017,수입,노빌리스 리스마박(NOBILIS RISMAVAC),마렉병 CVI 988,Marek disease CVI 988,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-020,수입,노빌리스 IB+G+ND(Nobilis IB+G+ND),뉴캣슬병+전염성기관지염+전염성F낭,ND+IB+IBD,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-021,수입,노빌리스 IB+ND+EDS(Nobilis IB+ND+EDS),뉴캣슬병+산란저하증+전염성기관지염,ND+EDS 76+IB,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-024,수입,보비씨3(BOVI-C3),프로피온산칼슘+메치오닌+겐타안분말+글루콘산코발트,Calcium propionate+Methionine+Gentian powder+Cobalt gluconate,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-025,수입,노빌리스 감보로 D78(Nobilis Gumboro D78),전염성F낭병,Infectious bursal disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-027,수입,노빌리스 감보로 228E(Nobilis Gumboro 228E),전염성F낭병,Infectious bursal disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-028,수입,NOBILIS ND CLONE30(NOBILIS ND CLONE30),뉴캣슬,Newcastle disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-029,수입,데시박-에프엠디(DECIVAC FMD),구제역,Foot and Mouth disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-030,수입,NOBILIS NEWCAVAC(NOBILIS NEWCAVAC),뉴캣슬,Newcastle disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-031,수입,포실리스 포콜리 DF(Porcilis PorColi DF),대장균,E.coli disease,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-033,수입,포실리스 2143(Porcilis 2143),전염성위장염+로타바이러스+대장균증+클로스트리디움독소,Rotavirus+TGE+E.coli+Clostridium toxoid,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-035,수입,포실리스 엠(PORCILIS M),마이코플라즈마,Mycoplasmosis,1998-07-09,한국엠에스디동물약품(주)
동물용의약품,129-036,수입,포실리스 에이피피(PORCILIS APP),흉막폐렴,Pleuropneumonia,1998-10-08,한국엠에스디동물약품(주)
동물용의약품,129-040,수입,에스오에이스프레이(S.O.A SPRAY(SEX ORDER AEROSOL)),안드로스톤,Androstone,2000-11-25,한국엠에스디동물약품(주)
동물용의약품,129-041,수입,노빌리스SG9R(NOBILIS SG9R),닭티푸스,Fowl Typhoid,2001-01-12,한국엠에스디동물약품(주)
동물용의약품,129-043,수입,노비박 디에이취피피엘(Nobivac DHPPi+L),디스템퍼+전염성간염+파라인플루엔자+파보바이러스+렙토스피라,DHPPL,2001-10-29,한국엠에스디동물약품(주)
동물용의약품,129-046,수입,보갈(BORGAL),트리메토프림+설파독신,Trimethoprim+Sulfadoxine,1993-02-22,한국엠에스디동물약품(주)
동물용의약품,129-047,수입,베레닐(BERENIL),디미나젠+페나존,Diminazene+Phenazone,2002-07-29,한국엠에스디동물약품(주)
